age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
19,4,185746,15,4,1,3,4,0,0,0,20,39,0
41,6,51191,11,0,5,4,4,0,0,0,50,39,0
59,4,136868,9,2,10,0,4,1,0,1987,60,39,1
40,6,364589,11,4,12,2,4,0,0,1533,37,35,0
39,4,292410,8,2,3,0,4,1,0,0,55,39,0
33,2,127609,11,2,4,0,4,1,0,0,40,39,0
48,4,22414,11,0,13,0,4,1,0,0,21,39,0
49,4,299830,11,2,4,0,4,1,0,0,40,39,1
30,4,324184,11,4,1,1,2,0,0,0,45,39,0
37,4,190324,15,2,8,0,4,1,0,0,40,39,0
22,0,177092,15,4,0,1,4,1,0,0,30,39,0
44,1,88272,8,2,10,0,2,1,0,0,55,39,1
42,5,160909,15,2,3,0,4,1,0,0,50,11,0
37,4,62474,12,2,13,0,4,1,0,0,36,39,0
34,4,197076,12,4,10,1,4,1,14962,0,40,39,1
32,4,195195,8,2,12,0,4,1,0,0,21,39,1
17,0,124575,0,4,0,3,0,1,0,0,40,39,0
60,2,105058,12,0,10,4,4,0,3512,0,35,39,0
55,4,50003,11,0,3,1,4,1,0,0,45,39,0
27,4,207395,15,4,7,3,4,1,0,1404,40,39,0
51,4,186624,11,2,7,0,4,1,3416,0,45,39,0
17,4,312299,15,4,8,3,4,1,0,0,35,39,0
22,4,148668,7,4,1,3,4,0,0,0,21,11,0
51,4,205239,12,0,10,4,4,0,0,0,40,39,0
52,4,223989,11,4,1,4,4,0,0,0,33,33,0
46,4,151677,11,2,10,0,4,1,7574,0,40,39,1
46,4,49003,9,2,10,0,4,1,0,0,50,39,1
20,4,471863,0,4,3,1,4,1,0,0,35,39,0
66,4,47154,4,2,3,0,4,1,0,0,40,39,0
40,4,257196,15,4,8,1,4,1,0,0,40,39,0
23,4,391057,8,4,3,3,2,1,0,0,40,39,1
60,7,224510,11,6,1,4,4,0,0,0,40,39,0
22,4,368641,11,4,7,4,4,1,0,0,40,39,0
44,1,189287,11,4,1,4,4,0,0,0,40,39,0
42,4,108458,7,4,12,3,4,0,0,0,34,39,0
63,4,128256,9,2,12,0,4,1,7566,0,50,39,1
45,5,34596,8,2,13,0,4,1,0,0,45,24,1
48,4,69671,7,2,4,5,2,0,0,0,83,39,1
46,5,232411,9,2,4,0,4,1,14962,0,50,39,1
50,4,255329,11,6,4,4,4,0,0,0,38,39,0
51,4,159428,11,0,7,4,4,0,0,0,40,39,0
59,4,217601,8,2,3,0,4,1,0,0,40,39,1
18,4,166117,9,4,11,3,4,1,0,0,45,39,0
31,4,309362,11,4,7,1,4,1,0,0,40,39,0
48,4,236786,3,3,8,1,4,1,0,0,50,26,0
25,4,277280,11,4,6,4,4,1,0,0,40,39,0
57,4,101433,11,4,1,2,4,0,0,0,30,39,0
70,0,433942,15,2,0,0,2,1,3508,0,39,39,0
65,7,207505,11,6,1,1,4,0,0,0,40,39,0
43,4,29581,9,2,4,0,4,1,0,0,45,39,0
50,4,147748,11,4,6,3,4,1,0,0,16,39,0
62,4,88770,9,2,12,0,4,1,0,1890,40,39,1
32,6,202050,9,0,12,4,4,1,0,0,46,39,0
58,7,173783,9,2,10,0,4,1,3570,0,15,39,0
22,4,360704,11,2,14,0,4,1,0,0,41,39,0
63,4,112271,11,6,1,1,4,0,0,0,26,39,0
35,6,161582,8,2,4,0,4,1,0,0,37,39,0
20,4,160980,15,4,13,3,4,0,0,0,36,39,0
57,4,347073,8,2,3,0,4,1,14971,0,40,39,1
62,4,266883,9,2,4,0,4,1,0,0,50,39,0
27,4,94788,7,4,13,3,4,0,0,0,40,39,0
17,4,126008,15,4,4,3,4,1,0,0,25,39,0
42,4,360550,5,2,3,0,4,1,7578,0,40,26,1
24,4,86211,11,4,8,3,4,0,0,0,34,39,0
22,4,166897,9,4,12,3,1,1,0,0,51,39,0
50,2,143856,11,2,3,0,0,1,0,0,40,39,1
45,2,72341,15,3,8,4,4,0,0,0,38,39,0
39,4,322390,15,2,3,0,4,1,0,0,40,39,0
34,4,52077,2,0,12,4,4,0,0,0,33,39,0
30,4,203296,11,4,7,3,4,1,0,0,40,39,0
18,4,162197,11,4,12,1,4,1,0,0,45,39,0
46,4,319732,4,2,3,0,4,1,0,0,41,26,0
43,5,312847,9,2,13,0,4,1,33495,0,50,39,1
48,4,189147,11,0,3,4,4,0,0,0,40,39,0
20,4,24634,11,4,1,4,1,0,0,0,40,40,0
17,4,108562,9,4,12,3,4,1,0,0,20,39,0
41,4,271522,9,0,1,4,2,0,0,1656,40,39,0
30,4,184228,11,4,7,3,2,1,0,0,20,39,0
56,4,248488,15,2,1,0,4,1,0,0,21,39,0
51,4,177044,11,0,4,4,4,0,0,0,40,39,0
54,4,359641,11,4,12,1,4,1,0,1647,40,39,0
37,4,233195,11,4,13,1,4,1,0,0,40,11,0
18,0,145967,15,4,0,3,4,0,0,0,40,39,0
22,4,202152,15,4,11,3,4,1,0,0,30,39,0
18,4,303173,11,4,8,3,4,1,0,0,40,39,0
48,2,183962,8,4,10,1,4,1,0,0,60,39,0
42,4,123781,9,4,1,4,1,0,0,0,50,30,0
27,4,323260,15,2,8,0,4,1,0,0,18,39,0
41,4,34258,11,0,7,3,4,1,0,0,40,39,0
37,4,113358,11,2,3,0,4,1,0,0,40,39,0
52,5,165810,11,2,12,0,4,1,0,0,50,39,0
52,7,200688,15,2,1,5,4,0,7523,0,40,39,1
20,4,316995,15,4,1,3,4,0,0,0,17,39,0
33,2,47648,11,4,11,0,4,1,0,0,40,39,0
49,4,96834,7,4,9,1,4,0,0,0,11,39,0
37,6,133052,8,4,3,1,4,1,0,0,87,39,0
23,4,104067,7,4,8,1,4,0,0,0,33,39,0
45,4,235421,14,2,10,0,4,1,14977,0,40,39,1
37,4,105318,11,0,13,2,1,1,0,0,40,39,0
45,1,281392,11,2,3,0,0,1,0,0,40,39,1
18,0,123062,11,4,0,3,2,0,0,0,17,39,0
33,4,170530,2,2,7,0,1,0,0,0,50,19,0
22,4,251221,9,4,12,3,4,0,0,0,40,26,0
24,7,246443,0,4,8,4,4,0,0,0,40,39,0
41,4,102572,9,2,4,0,1,1,0,0,40,20,0
34,7,243362,8,2,1,0,4,1,7521,0,40,39,1
25,4,208640,11,4,10,2,4,1,0,0,40,39,0
37,4,165022,5,2,3,0,4,1,0,0,40,39,0
47,7,182979,11,3,3,2,4,1,3498,0,40,39,0
36,4,203767,1,4,9,4,4,0,0,0,11,39,0
42,4,138513,7,2,4,0,4,0,0,0,40,39,1
25,4,115571,1,4,13,1,4,0,0,0,23,39,0
58,1,56827,11,2,5,0,4,1,0,0,40,39,1
40,6,132320,11,2,3,0,2,1,0,0,40,39,0
45,4,115991,11,2,7,0,4,1,3565,0,40,39,0
45,4,446640,15,2,3,0,4,1,0,0,40,39,0
52,2,66176,9,4,4,3,4,0,0,0,55,39,0
40,4,219271,9,2,12,0,4,1,25405,0,40,39,1
39,4,245123,11,2,3,0,4,1,0,0,40,39,1
17,0,87074,15,4,0,3,4,1,0,0,27,39,0
36,6,109640,11,4,12,1,4,0,0,0,32,39,0
56,2,29591,9,4,10,1,0,0,0,0,40,39,0
52,4,109215,11,0,10,4,4,0,0,0,55,39,0
42,4,272025,11,2,7,0,4,1,0,0,40,39,0
40,4,242275,9,4,1,1,4,1,0,0,47,39,0
43,7,279601,9,2,10,5,4,0,0,0,40,39,1
46,2,137523,15,2,14,0,4,1,0,0,40,39,0
30,4,280620,9,2,8,0,4,1,3415,0,45,26,0
51,4,167337,11,2,4,5,4,0,0,0,40,39,1
73,0,95443,15,2,0,5,4,0,0,0,16,39,0
51,4,130416,15,2,3,0,4,1,7579,0,50,39,1
72,4,150028,14,2,10,0,4,1,0,0,28,39,0
33,1,369118,11,0,1,3,2,1,0,0,40,39,0
28,5,193523,9,4,4,1,4,1,0,0,40,39,0
53,4,236092,11,2,7,0,4,1,0,0,40,39,1
29,4,130470,11,4,3,1,4,1,0,0,40,39,0
57,4,270301,11,6,8,4,2,0,0,0,40,39,0
22,4,559929,5,4,1,3,4,0,0,0,35,39,0
29,4,201978,15,4,8,4,4,0,0,0,40,39,0
45,6,123652,11,2,3,0,4,1,0,0,40,39,1
21,4,217474,1,4,3,3,4,1,0,0,15,39,0
50,7,158563,10,2,10,0,4,1,7573,0,40,39,1
39,4,222867,11,4,8,4,4,0,0,0,31,39,0
36,2,36123,15,4,8,1,4,1,0,0,40,39,0
45,4,141052,11,2,3,0,4,1,0,0,40,39,0
24,4,96223,9,4,13,1,4,0,0,0,40,39,0
44,6,176420,15,2,3,0,4,1,0,0,40,39,0
58,2,110790,15,2,1,0,4,1,0,0,40,39,0
55,2,158386,12,2,10,5,4,0,0,0,23,39,1
36,4,185021,11,4,3,1,4,1,0,0,47,39,0
58,5,183565,8,2,4,0,4,1,24917,0,60,39,1
49,1,135596,12,2,4,0,4,1,0,0,40,39,1
30,4,198904,9,4,8,2,4,1,0,0,40,13,0
66,4,222326,11,0,3,1,4,1,0,0,40,39,0
46,4,185155,15,2,4,0,4,1,0,0,45,39,1
45,4,402862,4,2,10,0,4,1,0,0,40,8,1
30,4,364901,8,2,12,0,4,1,3584,0,49,39,0
29,4,103207,11,4,12,3,4,0,0,0,29,39,0
51,4,79602,15,5,10,4,4,0,0,1656,41,39,0
24,4,186312,11,4,6,3,4,0,0,0,25,39,0
44,4,135271,5,0,5,4,4,1,0,0,82,0,0
36,1,88096,15,2,11,0,4,1,7665,0,40,39,1
34,4,220146,9,2,4,0,4,1,0,0,40,39,1
65,0,168701,11,4,0,4,4,0,0,1697,40,39,0
37,6,269674,11,2,5,0,4,1,0,0,14,39,0
54,6,194389,11,2,4,0,4,1,0,0,32,39,0
68,7,143027,15,2,8,0,4,1,0,0,35,39,0
33,7,23706,9,2,3,0,4,1,0,0,40,39,0
41,4,338474,9,2,4,0,4,1,0,0,55,39,1
46,1,106809,11,2,1,5,4,1,7665,0,40,39,1
18,4,144965,6,4,6,1,4,1,3508,0,21,39,0
36,5,113465,15,2,3,0,4,1,0,0,40,39,0
67,0,154997,11,2,0,0,4,1,0,0,60,0,0
17,0,34779,15,4,0,3,2,1,0,0,40,39,0
19,4,124824,15,4,1,3,4,0,0,0,38,39,0
55,4,296585,15,2,7,0,4,1,0,0,40,39,0
40,4,157420,11,2,3,0,4,1,0,0,40,39,0
29,6,125703,7,0,1,1,4,0,0,0,36,39,0
45,7,16628,11,2,8,5,4,0,0,0,40,39,0
34,4,72854,9,4,10,1,4,0,0,0,45,39,0
21,0,383123,4,2,0,0,4,1,0,0,12,26,0
25,4,161056,15,4,12,4,4,0,0,0,40,39,0
52,6,156014,11,0,7,4,4,1,0,2160,40,39,0
36,4,126554,15,2,12,0,0,1,0,0,22,39,0
54,4,72382,11,2,3,0,4,1,14940,0,40,39,1
51,4,442574,11,0,4,4,2,0,0,0,40,39,0
42,0,97877,9,4,0,3,4,1,0,0,40,39,0
70,4,212531,11,4,6,1,4,1,0,1631,40,39,0
29,2,68438,11,2,7,0,4,1,0,0,55,39,0
52,4,182869,12,4,4,4,4,0,0,0,40,39,1
36,4,188807,15,0,1,3,4,1,3472,0,40,39,0
36,4,94484,11,2,3,0,4,1,0,0,40,39,0
42,4,233618,15,4,4,3,4,1,3513,0,40,39,1
59,4,190286,1,4,6,2,2,0,0,0,22,39,0
40,4,91236,8,2,4,0,4,1,0,0,50,39,0
21,4,58480,15,4,8,3,2,0,0,0,26,39,0
52,4,205251,11,5,3,2,4,0,0,0,40,39,0
71,4,85115,0,2,7,0,4,1,0,0,40,39,0
38,4,179895,8,0,13,1,4,0,0,0,40,39,0
34,4,184253,12,2,4,0,4,1,0,0,45,39,1
63,4,117919,4,2,8,0,4,1,0,0,42,30,0
27,4,123173,0,4,3,1,4,1,0,0,40,39,0
42,6,368522,2,2,8,0,4,1,0,0,23,26,0
19,4,204492,9,4,10,3,4,1,0,0,50,39,0
66,4,158419,12,2,4,0,4,1,0,0,50,20,0
49,4,319550,9,2,10,0,1,1,0,0,40,19,1
35,2,272380,9,4,4,1,4,0,0,0,36,39,0
31,2,90710,12,4,4,1,4,0,0,0,45,39,0
48,4,127566,11,2,7,0,1,1,0,1899,40,19,0
37,4,293342,9,2,12,0,4,1,3417,0,45,39,1
42,6,468394,10,2,10,0,4,1,0,0,78,26,0
19,4,197334,9,4,12,3,4,1,0,0,12,39,0
66,4,326708,9,2,10,0,4,1,0,0,50,39,1
26,4,167647,11,0,3,1,4,1,0,0,40,39,0
20,4,111409,0,4,8,3,4,0,3462,0,40,39,0
43,4,199888,9,2,4,0,1,1,0,0,40,30,1
58,1,137893,11,2,3,0,4,1,0,0,40,39,0
45,6,221982,14,2,10,0,4,1,7598,0,60,39,1
22,7,171023,15,4,1,3,4,0,0,0,21,39,0
24,4,609837,7,4,10,1,4,1,0,0,40,39,0
40,4,127811,9,2,12,0,4,1,0,1701,60,39,0
17,4,24291,1,4,8,3,2,1,0,0,40,39,0
47,4,164743,11,2,4,0,4,1,0,0,45,39,0
50,4,169984,15,2,4,0,4,1,0,1906,55,39,0
37,4,288826,8,2,3,0,2,1,0,0,40,35,0
46,4,124675,8,2,3,0,4,1,7611,0,85,39,1
69,0,110864,11,2,0,5,4,0,0,0,19,39,0
42,4,192334,11,2,3,0,4,1,14910,0,40,39,1
46,6,217273,9,2,3,0,4,1,3299,0,49,39,0
41,6,131114,0,5,12,4,4,0,0,0,55,39,0
22,4,216166,11,4,8,3,4,1,0,0,34,39,0
49,5,135716,0,2,12,0,4,1,0,1753,69,26,0
32,4,250203,11,2,14,0,4,1,0,0,50,39,1
34,4,125189,11,4,4,1,2,0,0,0,45,39,0
29,4,376094,15,4,12,2,2,0,0,0,40,39,0
55,0,79189,9,2,0,0,4,1,7584,0,40,39,1
41,4,191865,9,2,10,0,4,1,0,0,45,39,0
76,6,498857,5,2,5,0,4,1,3520,0,83,26,0
31,6,297216,11,2,3,0,4,1,0,0,68,39,0
40,2,330638,9,4,10,1,4,1,0,0,50,39,0
47,4,212901,6,2,7,0,4,1,0,0,40,39,0
34,4,64497,9,4,1,1,4,0,0,0,40,39,0
45,5,183356,11,2,4,0,4,1,0,0,55,39,1
33,7,82732,15,2,3,0,2,1,0,0,40,37,0
39,4,163334,11,3,7,3,4,1,0,0,40,22,0
41,4,112721,5,4,1,4,4,0,0,0,11,39,0
27,4,435475,11,4,1,3,2,0,0,0,40,39,0
59,4,34213,9,3,12,1,1,0,0,0,45,39,0
61,4,272676,9,0,3,1,4,1,0,0,55,39,0
64,4,40036,11,2,3,0,4,1,0,0,40,39,0
53,4,200621,14,2,10,0,4,1,0,0,32,39,0
38,4,79223,9,4,12,3,4,0,0,0,40,39,0
27,7,184561,15,4,11,4,2,0,0,0,40,39,0
35,4,80882,15,0,1,1,4,0,0,0,40,39,0
36,5,270309,11,4,4,1,1,1,0,0,68,3,0
57,6,55876,15,2,10,0,4,1,0,1881,60,39,1
18,4,201877,15,4,6,3,4,1,0,0,20,39,0
48,5,194987,11,2,10,0,4,1,0,0,50,39,1
31,4,207138,1,2,12,0,4,1,0,0,50,39,0
48,2,216217,7,4,1,4,4,0,0,0,42,39,0
33,4,89170,12,4,12,1,4,0,0,0,24,39,0
18,4,207659,9,4,8,3,4,1,0,0,27,39,0
43,4,178826,11,2,3,0,4,1,0,0,40,26,0
47,2,267012,7,2,10,5,4,0,0,0,19,39,1
55,1,97231,9,6,1,4,2,0,0,0,40,39,0
47,4,201562,1,2,3,0,4,1,0,0,40,39,1
53,4,241480,14,2,10,0,4,1,0,0,21,39,1
42,1,91180,9,2,10,0,4,1,0,1894,40,39,1
60,1,93857,11,3,1,2,1,0,0,0,40,30,0
46,2,38487,12,2,10,0,4,1,0,0,40,39,1
33,4,365751,9,2,10,0,4,1,0,0,45,39,0
78,6,189856,4,2,3,0,4,1,0,0,33,2,0
19,7,176375,9,4,12,1,4,0,0,0,40,39,0
46,4,51161,11,2,13,0,4,1,0,0,45,39,0
32,4,34636,11,2,6,5,4,0,0,0,45,39,0
61,4,190439,11,2,4,5,4,0,0,0,36,39,0
41,4,228624,2,0,3,1,4,1,0,0,40,39,0
37,4,144195,15,0,7,1,4,0,0,0,40,39,0
32,4,186394,11,0,1,1,4,1,0,0,32,39,0
27,4,317275,11,4,12,1,4,1,0,0,40,39,0
58,4,286498,15,2,4,0,4,1,7549,0,40,39,1
46,4,507688,2,4,7,2,2,1,0,0,40,6,0
23,4,383073,11,4,6,3,4,1,0,0,40,39,0
36,4,290367,15,4,1,1,4,1,0,0,40,39,0
47,4,181787,12,2,10,0,4,1,6968,0,40,11,0
28,1,23536,11,4,4,1,4,1,0,0,40,39,0
17,4,356324,9,4,8,3,2,0,0,0,20,39,0
48,4,128856,9,2,1,0,4,1,0,0,45,39,0
43,7,232032,14,2,10,0,2,1,0,0,60,19,0
61,4,42428,11,2,13,0,4,1,0,0,40,39,1
25,4,175617,0,2,3,0,4,1,0,0,40,39,1
38,4,170398,12,4,4,3,4,1,0,0,40,39,1
47,6,46612,11,2,5,0,4,1,0,0,60,39,0
35,4,457783,9,4,13,1,4,0,0,0,40,39,0
35,4,213701,6,0,3,1,4,1,0,0,40,39,0
23,4,175952,11,4,6,3,4,1,0,0,35,39,0
32,5,296440,7,2,1,5,4,0,0,0,38,0,1
44,4,76423,8,2,4,0,4,1,0,0,50,39,0
19,4,109749,15,4,8,3,4,0,0,0,40,39,0
34,7,248098,15,2,11,0,2,1,0,0,40,39,1
49,6,162386,15,2,8,0,4,1,0,0,60,39,0
26,4,152951,11,4,6,1,4,1,0,0,45,0,0
54,4,128868,6,0,3,4,4,0,0,0,40,39,0
84,4,80456,11,2,7,0,4,1,0,0,20,39,0
28,4,187595,9,4,1,2,4,0,0,0,50,39,0
24,4,39862,11,4,12,1,4,1,0,0,40,39,0
49,4,130913,12,2,3,0,4,1,14937,0,50,39,1
45,4,121954,8,2,3,0,4,1,0,0,60,39,1
44,5,20091,8,2,12,0,4,1,7636,0,40,39,1
35,6,129487,11,2,5,0,4,1,0,0,40,39,0
28,4,157479,11,2,1,0,4,1,0,0,40,39,0
26,4,133692,1,4,6,3,4,1,0,0,21,39,0
42,4,194392,11,2,9,0,4,1,0,0,45,0,0
37,4,113167,11,2,4,0,4,1,7456,0,40,39,1
54,4,165418,7,2,8,0,4,1,15041,0,45,39,1
36,4,200146,12,2,10,0,4,1,7410,0,51,39,0
41,5,154790,15,2,11,0,4,1,0,0,16,39,0
51,2,270011,11,2,11,0,4,1,3576,0,40,39,0
67,4,171348,9,2,6,0,4,1,0,1657,40,39,0
20,7,122743,15,4,13,3,4,0,0,0,32,39,0
57,4,151347,11,2,6,0,4,1,0,0,40,39,0
51,4,127709,11,2,3,0,4,1,7564,0,40,39,1
26,4,135507,15,4,12,3,4,1,0,0,45,39,0
39,4,232464,8,2,3,0,4,1,0,0,40,39,1
61,1,83111,11,2,1,0,4,1,3489,0,40,39,1
28,4,34784,11,2,1,5,4,0,0,0,40,11,0
37,4,123729,15,4,7,3,4,1,3482,0,11,39,0
20,4,479882,15,4,4,3,4,1,0,0,40,39,0
44,1,204554,8,2,13,0,4,1,0,0,40,39,0
40,4,91835,6,0,3,4,4,1,0,0,40,26,0
53,4,149338,9,2,12,0,2,1,7528,0,50,39,1
28,4,295420,15,4,6,1,4,1,0,1642,38,39,0
31,4,186279,9,5,1,4,4,0,0,0,40,39,0
44,2,271061,11,2,12,0,4,1,0,0,40,39,0
42,4,194181,9,2,12,0,4,1,0,0,48,39,0
44,2,119170,12,2,10,0,4,1,0,0,45,39,1
28,4,47775,15,2,11,0,4,1,0,0,40,39,0
48,4,96304,11,2,7,0,4,1,7542,0,40,39,1
52,4,143581,11,2,14,0,4,1,0,0,60,39,1
45,4,344095,12,4,4,1,4,1,0,0,55,39,0
40,4,150042,12,4,10,1,4,1,0,1929,50,39,1
34,6,155284,11,2,5,0,4,1,0,0,40,26,0
30,4,195687,15,4,13,2,2,0,0,0,40,39,0
43,4,203699,11,2,13,0,4,1,0,0,40,39,1
47,4,288844,6,2,10,0,4,1,0,0,40,0,1
45,4,212834,9,0,12,1,4,0,14921,0,45,39,1
35,0,115883,9,3,0,1,4,1,0,0,40,39,0
22,0,61861,11,4,0,3,4,0,0,0,27,39,0
64,6,138990,15,2,3,0,4,1,0,1602,40,39,0
52,7,203037,10,2,10,0,4,1,0,0,50,11,0
52,4,294369,9,2,10,0,4,1,3764,0,50,39,1
43,4,701832,3,3,8,2,4,1,0,0,40,26,0
37,4,229527,9,2,12,0,4,1,0,0,49,39,0
39,6,170095,11,4,12,3,4,1,0,0,11,39,0
59,4,82177,11,0,1,1,4,0,0,0,28,39,0
31,4,282626,11,0,7,4,4,0,0,0,40,39,0
44,4,204218,15,2,1,0,4,1,0,0,39,39,0
45,4,45241,11,2,3,0,4,1,14957,0,45,39,1
50,6,93728,11,2,3,0,4,1,0,0,40,39,0
31,4,588759,11,4,1,4,4,0,0,0,40,39,0
49,4,120877,9,2,12,0,4,1,7955,1890,54,39,1
28,0,162018,15,4,0,4,4,0,0,0,30,39,0
42,6,167833,8,2,3,0,4,1,0,0,50,39,1
39,4,131656,11,2,6,0,4,1,0,0,40,39,0
27,4,166667,9,2,4,0,4,1,0,0,45,26,0
20,4,63976,11,4,8,3,4,1,0,0,40,39,0
39,4,142357,7,2,4,0,4,1,0,0,40,39,1
57,4,152549,10,4,4,1,4,1,0,0,40,39,1
57,4,288309,15,2,6,0,2,1,0,0,40,39,0
32,4,239250,7,2,4,0,4,1,0,0,40,39,1
34,4,216573,11,0,1,2,2,0,0,0,47,39,0
25,4,142545,9,4,12,3,4,1,0,0,34,39,0
46,4,195040,11,0,10,4,4,1,0,0,40,39,0
50,4,173997,12,2,4,0,2,1,7592,0,40,39,1
45,4,96266,15,0,4,4,4,0,7916,0,55,39,1
58,5,202887,11,0,12,1,4,1,0,1691,40,39,0
32,6,223145,5,2,3,0,4,1,0,0,40,26,0
41,4,39597,15,0,7,3,4,1,0,0,60,26,0
45,4,240760,11,0,1,1,4,0,0,1190,40,39,0
48,4,88467,12,2,4,0,4,1,14977,0,40,39,1
42,4,130896,11,2,7,0,4,1,0,0,40,39,0
53,5,227578,11,2,3,0,4,1,0,0,40,39,0
34,4,155702,11,2,1,5,2,0,0,0,40,39,0
49,4,66996,11,2,3,0,4,1,3501,0,40,22,0
48,5,142299,15,2,4,0,4,1,7515,0,40,39,1
28,4,37837,9,4,12,2,1,1,0,0,40,0,0
52,4,212807,12,2,10,0,4,1,0,0,50,39,0
37,6,119008,8,4,3,2,4,1,0,0,84,39,0
29,4,214324,9,4,1,2,4,0,0,0,35,39,0
63,1,56285,12,0,3,1,2,1,0,0,40,39,0
23,0,191636,9,4,0,3,4,0,0,0,22,39,0
38,4,202861,11,4,1,1,4,0,0,0,60,39,0
20,0,193608,1,3,0,4,4,0,0,0,40,39,0
33,4,202096,11,4,12,3,4,1,0,0,54,39,0
23,4,271238,11,4,8,4,2,0,0,0,35,39,0
53,4,184229,12,2,4,0,4,1,0,0,40,39,1
41,7,130275,9,2,11,0,4,1,0,0,40,39,0
21,4,322204,2,4,3,1,2,1,0,0,40,26,0
48,6,143514,8,2,3,0,4,1,3564,0,50,39,1
52,4,499023,11,2,7,5,2,0,0,0,40,39,0
31,4,266749,11,2,12,0,4,1,0,0,55,26,0
35,4,418278,2,2,10,5,4,0,0,0,35,5,0
62,2,88892,15,2,14,0,4,1,0,1899,50,39,1
50,4,228482,11,2,12,0,4,1,0,0,20,39,0
68,4,169187,9,2,12,0,4,1,7583,0,40,39,1
31,4,77017,9,4,10,1,4,1,0,0,40,39,0
33,7,216890,11,4,8,3,4,1,0,0,40,39,0
19,4,85183,0,4,3,3,4,1,0,0,40,39,0
48,4,141368,11,2,7,0,4,1,0,0,55,39,0
33,4,103439,0,4,8,4,4,0,0,0,40,39,0
38,4,133002,11,4,7,3,1,0,0,0,40,30,0
41,6,189855,11,2,6,0,4,1,0,0,30,39,0
32,4,466701,4,4,6,2,4,1,0,0,82,26,0
23,4,352338,15,4,8,3,2,1,0,0,40,39,0
27,4,380174,15,4,7,3,4,1,0,0,40,26,0
42,2,251141,15,2,1,0,4,1,0,0,40,39,0
36,4,157782,15,2,12,0,4,1,0,2334,40,39,0
30,4,176352,9,3,7,1,3,1,0,0,40,0,1
56,4,145183,15,2,4,0,4,1,0,0,45,39,1
35,6,128280,15,2,12,5,4,0,0,0,21,39,0
29,2,341035,11,4,1,3,4,0,0,0,40,39,1
29,4,295500,11,4,7,1,2,0,0,0,40,39,0
45,4,395224,11,4,7,1,2,1,0,0,40,39,0
31,4,35246,11,4,1,4,4,0,0,0,34,39,0
21,4,62636,15,4,8,4,0,0,0,0,40,39,0
51,2,184210,8,2,11,0,4,1,0,0,40,39,0
50,6,151489,15,2,3,0,4,1,0,0,40,39,0
27,4,136571,11,4,3,3,4,1,0,0,45,39,0
43,4,171953,5,2,6,0,4,1,0,0,40,26,0
36,4,162295,15,2,3,0,4,1,0,0,40,39,0
39,4,221458,15,2,8,0,4,1,0,0,77,26,0
52,5,85614,15,2,3,0,4,1,3521,0,50,39,1
43,4,84680,11,2,3,0,4,1,0,0,40,39,1
53,4,188941,15,4,1,1,4,0,0,0,28,39,0
49,4,201138,11,2,1,0,4,1,0,0,45,39,0
41,7,44877,12,2,10,0,4,1,0,0,51,39,1
52,4,47631,11,0,8,1,4,0,0,0,40,39,0
72,6,133128,9,2,12,0,4,1,0,2235,10,39,0
26,0,169813,9,4,0,1,4,1,0,0,24,39,0
40,4,245385,11,0,1,1,4,0,0,0,40,39,1
55,4,172620,1,4,12,3,4,0,0,0,23,39,0
47,7,177641,8,2,5,0,4,1,0,0,40,39,0
37,5,52427,15,2,3,0,4,1,0,2244,40,39,1
41,4,32100,11,0,3,1,4,1,0,0,40,39,0
32,2,194653,9,4,11,3,4,1,0,0,34,39,0
47,4,232447,11,0,7,4,4,0,0,0,40,39,0
26,4,222156,15,0,8,4,2,0,0,0,40,39,0
20,4,159486,15,4,8,2,4,1,0,0,20,39,0
38,2,85996,11,4,9,2,2,0,0,0,40,39,0
48,5,151644,15,2,12,0,4,1,0,2267,69,39,1
42,4,395642,11,4,3,1,4,1,0,0,40,39,0
25,6,244678,14,2,5,0,4,1,0,0,36,26,1
52,1,185239,15,0,1,4,2,0,0,0,40,39,0
27,4,118054,9,4,1,3,4,1,0,0,40,39,0
68,4,157060,0,2,5,0,4,1,0,0,40,39,0
48,4,119903,11,2,7,0,4,1,0,0,40,39,1
31,4,172247,12,2,10,5,4,0,7553,0,60,39,1
51,7,194492,9,2,10,0,4,1,7610,0,40,39,1
22,4,104151,9,4,1,3,4,0,0,0,40,39,0
37,7,176106,11,2,1,0,4,1,0,0,40,39,0
36,4,173328,10,2,10,0,4,1,0,0,45,0,1
30,5,296589,15,2,4,0,2,1,0,1678,50,39,1
47,4,166851,8,5,3,1,4,1,0,0,40,39,0
41,4,214091,5,0,3,1,4,1,0,0,40,39,0
29,4,291129,11,2,1,0,4,1,0,0,40,39,0
19,4,302903,1,4,13,3,2,1,0,0,40,39,0
42,6,201981,15,4,8,2,4,1,0,0,26,39,0
24,4,26166,9,4,4,1,4,1,0,0,60,39,0
49,4,150896,0,2,7,0,4,1,0,0,40,39,0
65,4,389344,10,2,10,0,4,1,0,0,45,19,1
54,4,263426,9,2,3,0,4,1,0,0,50,39,1
49,7,213130,11,2,11,0,4,1,0,0,40,39,0
29,4,151239,11,4,4,3,4,0,0,0,38,39,0
47,4,262515,15,6,1,2,4,0,0,0,18,39,0
39,7,76248,11,2,3,0,4,1,0,0,40,39,0
45,4,131126,7,2,1,0,4,1,0,0,44,39,0
51,5,171457,9,0,4,1,4,1,0,0,45,39,0
